,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
562,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,16,2.58
563,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,16,2.58
564,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,16,2.58
565,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,41,1.6,-22.29822222,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,73,1.5,-24.071,16,2.58
566,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,40,1.33,-21.62566667,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
567,41,1.6,-22.29822222,40,1.33,-21.62566667,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,40,1.33,-21.62566667,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
568,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,40,1.33,-21.62566667,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
569,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,41,1.6,-22.29822222,41,1.6,-22.29822222,40,1.33,-21.62566667,16,2.58
570,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
571,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,41,1.6,-22.29822222,16,2.58
572,41,1.6,-22.29822222,40,1.33,-21.62566667,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
573,41,1.6,-22.29822222,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
574,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,40,1.33,-21.62566667,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
575,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,16,2.58
576,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
577,42,2.16,-22.78733333,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
578,42,2.16,-22.78733333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,42,2.16,-22.78733333,42,2.16,-22.78733333,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,16,2.58
579,40,1.33,-21.62566667,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
580,40,1.33,-21.62566667,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,42,2.16,-22.78733333,40,1.33,-21.62566667,16,2.58
581,42,2.16,-22.78733333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
582,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
583,41,1.6,-22.29822222,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,41,1.6,-22.29822222,16,2.58
584,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,41,1.6,-22.29822222,16,2.58
585,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,72,1.3,-22.97733333,16,2.58
586,41,1.6,-22.29822222,41,1.6,-22.29822222,41,1.6,-22.29822222,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,41,1.6,-22.29822222,72,1.3,-22.97733333,16,2.58
587,41,1.6,-22.29822222,72,1.3,-22.97733333,41,1.6,-22.29822222,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,41,1.6,-22.29822222,16,2.58
588,41,1.6,-22.29822222,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,41,1.6,-22.29822222,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
589,41,1.6,-22.29822222,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
590,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,23,1.63,-20.70088889,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
591,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
592,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
593,24,1.66,-20.62122222,24,1.66,-20.62122222,23,1.63,-20.70088889,24,1.66,-20.62122222,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,16,2.58
594,24,1.66,-20.62122222,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,24,1.66,-20.62122222,16,2.58
595,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
596,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,16,2.58
597,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,24,1.66,-20.62122222,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
598,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,16,2.58
599,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,74,1.7,-24.64333333,16,2.58
600,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,74,1.7,-24.64333333,16,2.58
601,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,40,1.33,-21.62566667,16,2.58
602,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,74,1.7,-24.64333333,40,1.33,-21.62566667,16,2.58
603,40,1.33,-21.62566667,40,1.33,-21.62566667,74,1.7,-24.64333333,74,1.7,-24.64333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,74,1.7,-24.64333333,40,1.33,-21.62566667,16,2.58
604,74,1.7,-24.64333333,40,1.33,-21.62566667,74,1.7,-24.64333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
605,74,1.7,-24.64333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
606,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,16,2.58
607,42,2.16,-22.78733333,22,1.54,-20.30333333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
608,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,42,2.16,-22.78733333,16,2.58
609,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,22,1.54,-20.30333333,42,2.16,-22.78733333,22,1.54,-20.30333333,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,16,2.58
610,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
611,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,42,2.16,-22.78733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
612,42,2.16,-22.78733333,42,2.16,-22.78733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
613,42,2.16,-22.78733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
614,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
615,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
616,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,16,2.58
617,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,22,1.54,-20.30333333,16,2.58
618,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,22,1.54,-20.30333333,16,2.58
619,72,1.3,-22.97733333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
620,22,1.54,-20.30333333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
621,72,1.3,-22.97733333,72,1.3,-22.97733333,22,1.54,-20.30333333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
622,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,16,2.58
623,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,16,2.58
624,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,40,1.33,-21.62566667,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,16,2.58
625,23,1.63,-20.70088889,40,1.33,-21.62566667,23,1.63,-20.70088889,40,1.33,-21.62566667,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,23,1.63,-20.70088889,40,1.33,-21.62566667,16,2.58
626,23,1.63,-20.70088889,40,1.33,-21.62566667,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
627,23,1.63,-20.70088889,40,1.33,-21.62566667,23,1.63,-20.70088889,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,23,1.63,-20.70088889,40,1.33,-21.62566667,16,2.58
628,23,1.63,-20.70088889,23,1.63,-20.70088889,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
629,40,1.33,-21.62566667,40,1.33,-21.62566667,23,1.63,-20.70088889,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
630,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,23,1.63,-20.70088889,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
631,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,23,1.63,-20.70088889,42,2.16,-22.78733333,23,1.63,-20.70088889,16,2.58
632,42,2.16,-22.78733333,23,1.63,-20.70088889,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,16,2.58
633,42,2.16,-22.78733333,42,2.16,-22.78733333,23,1.63,-20.70088889,42,2.16,-22.78733333,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,23,1.63,-20.70088889,16,2.58
634,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,16,2.58
635,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,23,1.63,-20.70088889,16,2.58
636,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,42,2.16,-22.78733333,23,1.63,-20.70088889,16,2.58
637,42,2.16,-22.78733333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
638,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,16,2.58
639,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,16,2.58
640,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
641,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,74,1.7,-24.64333333,16,2.58
642,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,74,1.7,-24.64333333,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
643,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,23,1.63,-20.70088889,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
644,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
645,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,74,1.7,-24.64333333,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
646,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
647,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,16,2.58
648,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,16,2.58
649,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,16,2.58
650,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
651,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,24,1.66,-20.62122222,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
652,24,1.66,-20.62122222,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
653,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,24,1.66,-20.62122222,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,42,2.16,-22.78733333,16,2.58
654,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
655,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
656,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
657,22,1.54,-20.30333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
658,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,16,2.58
659,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,40,1.33,-21.62566667,22,1.54,-20.30333333,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,40,1.33,-21.62566667,16,2.58
660,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,22,1.54,-20.30333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
661,40,1.33,-21.62566667,40,1.33,-21.62566667,22,1.54,-20.30333333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
662,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
663,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,16,2.58
664,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
665,40,1.33,-21.62566667,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,40,1.33,-21.62566667,40,1.33,-21.62566667,16,2.58
666,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
667,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,40,1.33,-21.62566667,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
668,40,1.33,-21.62566667,40,1.33,-21.62566667,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
669,40,1.33,-21.62566667,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,72,1.3,-22.97733333,16,2.58
670,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,16,2.58
671,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,16,2.58
672,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
673,23,1.63,-20.70088889,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,73,1.5,-24.071,73,1.5,-24.071,23,1.63,-20.70088889,23,1.63,-20.70088889,16,2.58
