,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
276,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,74,1.7,2.249,16,2.58
277,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
278,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
279,74,1.7,2.249,74,1.7,2.249,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,74,1.7,2.249,41,1.6,-0.009,41,1.6,-0.009,16,2.58
280,74,1.7,2.249,41,1.6,-0.009,74,1.7,2.249,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
281,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,74,1.7,2.249,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,41,1.6,-0.009,16,2.58
282,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,22,1.54,0.04,16,2.58
283,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,16,2.58
284,22,1.54,0.04,22,1.54,0.04,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,73,1.5,0.168,22,1.54,0.04,73,1.5,0.168,73,1.5,0.168,16,2.58
285,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,73,1.5,0.168,73,1.5,0.168,22,1.54,0.04,73,1.5,0.168,73,1.5,0.168,16,2.58
286,73,1.5,0.168,22,1.54,0.04,73,1.5,0.168,73,1.5,0.168,22,1.54,0.04,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
287,73,1.5,0.168,22,1.54,0.04,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
288,73,1.5,0.168,22,1.54,0.04,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
289,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,73,1.5,0.168,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,22,1.54,0.04,16,2.58
290,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,34,2.55
291,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,34,2.55
292,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,34,2.55
293,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,34,2.55
294,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,34,2.55
295,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
296,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,34,2.55
297,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,34,2.55
298,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
299,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,34,2.55
300,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,23,1.63,0.688,73,1.5,0.461,34,2.55
301,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,34,2.55
302,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,23,1.63,0.688,34,2.55
303,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,23,1.63,0.688,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,34,2.55
304,23,1.63,0.688,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,34,2.55
305,23,1.63,0.688,23,1.63,0.688,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,34,2.55
306,73,1.5,0.461,73,1.5,0.461,23,1.63,0.688,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,34,2.55
307,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,74,1.7,2.278,34,2.55
308,24,1.66,1.392,74,1.7,2.278,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,74,1.7,2.278,24,1.66,1.392,24,1.66,1.392,34,2.55
309,24,1.66,1.392,24,1.66,1.392,74,1.7,2.278,24,1.66,1.392,24,1.66,1.392,74,1.7,2.278,74,1.7,2.278,24,1.66,1.392,24,1.66,1.392,34,2.55
310,74,1.7,2.278,74,1.7,2.278,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,74,1.7,2.278,74,1.7,2.278,24,1.66,1.392,74,1.7,2.278,34,2.55
311,24,1.66,1.392,24,1.66,1.392,74,1.7,2.278,24,1.66,1.392,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,34,2.55
312,24,1.66,1.392,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,24,1.66,1.392,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,34,2.55
313,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,24,1.66,1.392,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,34,2.55
314,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,34,2.55
315,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,34,2.55
316,22,1.54,0.478,22,1.54,0.478,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,42,2.16,2.161,34,2.55
317,42,2.16,2.161,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,42,2.16,2.161,42,2.16,2.161,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
318,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,34,2.55
319,22,1.54,0.478,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,42,2.16,2.161,42,2.16,2.161,34,2.55
320,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,22,1.54,0.478,42,2.16,2.161,22,1.54,0.478,34,2.55
321,42,2.16,2.161,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
322,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,72,1.3,0.67,34,2.55
323,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,34,2.55
324,23,1.63,0.688,23,1.63,0.688,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,23,1.63,0.688,23,1.63,0.688,34,2.55
325,23,1.63,0.688,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,23,1.63,0.688,72,1.3,0.67,23,1.63,0.688,23,1.63,0.688,34,2.55
326,23,1.63,0.688,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,23,1.63,0.688,34,2.55
327,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,23,1.63,0.688,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,34,2.55
328,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,34,2.55
329,72,1.3,0.67,72,1.3,0.67,23,1.63,0.688,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,34,2.55
330,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,40,1.33,0.54,74,1.7,2.278,74,1.7,2.278,34,2.55
331,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,40,1.33,0.54,74,1.7,2.278,40,1.33,0.54,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,34,2.55
332,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,74,1.7,2.278,74,1.7,2.278,34,2.55
333,74,1.7,2.278,40,1.33,0.54,74,1.7,2.278,40,1.33,0.54,74,1.7,2.278,40,1.33,0.54,40,1.33,0.54,74,1.7,2.278,74,1.7,2.278,34,2.55
334,74,1.7,2.278,74,1.7,2.278,40,1.33,0.54,74,1.7,2.278,74,1.7,2.278,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
335,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,74,1.7,2.278,40,1.33,0.54,40,1.33,0.54,74,1.7,2.278,74,1.7,2.278,34,2.55
336,74,1.7,2.278,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,74,1.7,2.278,40,1.33,0.54,34,2.55
337,40,1.33,0.54,40,1.33,0.54,74,1.7,2.278,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
338,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,22,1.54,0.478,34,2.55
339,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,73,1.5,0.461,34,2.55
340,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,73,1.5,0.461,22,1.54,0.478,22,1.54,0.478,73,1.5,0.461,34,2.55
341,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,34,2.55
342,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,34,2.55
343,73,1.5,0.461,73,1.5,0.461,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,22,1.54,0.478,34,2.55
344,22,1.54,0.478,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,34,2.55
345,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,73,1.5,0.461,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
346,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,34,2.55
347,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,34,2.55
348,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,74,1.7,2.278,22,1.54,0.478,34,2.55
349,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,22,1.54,0.478,74,1.7,2.278,22,1.54,0.478,22,1.54,0.478,34,2.55
350,74,1.7,2.278,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,74,1.7,2.278,22,1.54,0.478,34,2.55
351,22,1.54,0.478,22,1.54,0.478,74,1.7,2.278,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,74,1.7,2.278,74,1.7,2.278,34,2.55
352,74,1.7,2.278,74,1.7,2.278,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
353,74,1.7,2.278,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
354,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,74,1.7,2.278,74,1.7,2.278,34,2.55
355,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,34,2.55
356,74,1.7,2.278,23,1.63,0.688,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,74,1.7,2.278,34,2.55
357,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,74,1.7,2.278,23,1.63,0.688,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,34,2.55
358,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,74,1.7,2.278,23,1.63,0.688,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,34,2.55
359,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,74,1.7,2.278,23,1.63,0.688,34,2.55
360,23,1.63,0.688,23,1.63,0.688,74,1.7,2.278,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,34,2.55
361,74,1.7,2.278,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,34,2.55
362,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,22,1.54,0.478,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,34,2.55
363,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,22,1.54,0.478,23,1.63,0.688,22,1.54,0.478,34,2.55
364,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,23,1.63,0.688,22,1.54,0.478,23,1.63,0.688,23,1.63,0.688,34,2.55
365,23,1.63,0.688,22,1.54,0.478,23,1.63,0.688,22,1.54,0.478,23,1.63,0.688,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,34,2.55
366,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,34,2.55
367,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,22,1.54,0.478,34,2.55
368,22,1.54,0.478,22,1.54,0.478,23,1.63,0.688,22,1.54,0.478,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
369,23,1.63,0.688,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
370,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,41,1.6,0.363,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,34,2.55
371,24,1.66,1.392,24,1.66,1.392,41,1.6,0.363,24,1.66,1.392,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,24,1.66,1.392,34,2.55
372,24,1.66,1.392,41,1.6,0.363,24,1.66,1.392,41,1.6,0.363,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,24,1.66,1.392,34,2.55
373,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,34,2.55
374,24,1.66,1.392,24,1.66,1.392,41,1.6,0.363,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,34,2.55
375,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,41,1.6,0.363,34,2.55
376,41,1.6,0.363,41,1.6,0.363,24,1.66,1.392,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,34,2.55
377,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,34,2.55
378,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,34,2.55
379,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,40,1.33,0.54,34,2.55
380,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,24,1.66,1.392,34,2.55
381,40,1.33,0.54,40,1.33,0.54,24,1.66,1.392,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,24,1.66,1.392,34,2.55
382,40,1.33,0.54,40,1.33,0.54,24,1.66,1.392,24,1.66,1.392,40,1.33,0.54,24,1.66,1.392,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
383,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,24,1.66,1.392,40,1.33,0.54,40,1.33,0.54,24,1.66,1.392,40,1.33,0.54,34,2.55
384,24,1.66,1.392,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
385,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,34,2.55
386,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,40,1.33,0.54,22,1.54,0.478,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
387,22,1.54,0.478,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,34,2.55
388,22,1.54,0.478,22,1.54,0.478,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,40,1.33,0.54,34,2.55
389,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,34,2.55
390,22,1.54,0.478,40,1.33,0.54,22,1.54,0.478,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
391,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,40,1.33,0.54,34,2.55
392,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,22,1.54,0.478,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
393,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,74,1.7,2.278,74,1.7,2.278,34,2.55
394,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,34,2.55
395,74,1.7,2.278,72,1.3,0.67,74,1.7,2.278,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,74,1.7,2.278,34,2.55
396,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,72,1.3,0.67,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,34,2.55
397,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,72,1.3,0.67,34,2.55
398,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,74,1.7,2.278,72,1.3,0.67,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,34,2.55
399,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,72,1.3,0.67,34,2.55
400,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,74,1.7,2.278,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,72,1.3,0.67,34,2.55
401,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,41,1.6,0.363,34,2.55
402,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,41,1.6,0.363,34,2.55
403,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,22,1.54,0.478,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,34,2.55
404,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,22,1.54,0.478,34,2.55
405,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,41,1.6,0.363,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,41,1.6,0.363,22,1.54,0.478,34,2.55
406,41,1.6,0.363,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,41,1.6,0.363,22,1.54,0.478,22,1.54,0.478,41,1.6,0.363,22,1.54,0.478,34,2.55
407,22,1.54,0.478,22,1.54,0.478,41,1.6,0.363,41,1.6,0.363,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
408,41,1.6,0.363,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,22,1.54,0.478,34,2.55
409,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,34,2.55
410,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,34,2.55
411,41,1.6,0.363,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,41,1.6,0.363,41,1.6,0.363,34,2.55
412,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,41,1.6,0.363,34,2.55
413,41,1.6,0.363,41,1.6,0.363,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
414,41,1.6,0.363,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
415,40,1.33,0.54,40,1.33,0.54,41,1.6,0.363,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
416,40,1.33,0.54,40,1.33,0.54,41,1.6,0.363,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,40,1.33,0.54,34,2.55
